state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
26,037,"Clinton County, MI",2020,40089,37463,2626,6.6,26037
26,037,"Clinton County, MI",2019,41338,40127,1211,2.9,26037
26,037,"Clinton County, MI",2018,41173,39857,1316,3.2,26037
26,037,"Clinton County, MI",2017,40972,39494,1478,3.6,26037
26,037,"Clinton County, MI",2016,40607,39093,1514,3.7,26037
26,037,"Clinton County, MI",2015,39927,38344,1583,4,26037
26,037,"Clinton County, MI",2014,39673,37671,2002,5,26037
26,037,"Clinton County, MI",2013,39171,36827,2344,6,26037
26,037,"Clinton County, MI",2012,38665,36337,2328,6,26037
26,037,"Clinton County, MI",2011,38900,36314,2586,6.6,26037
26,037,"Clinton County, MI",2010,39302,36106,3196,8.1,26037
26,037,"Clinton County, MI",2009,37030,33626,3404,9.2,26037
26,037,"Clinton County, MI",2008,37651,35425,2226,5.9,26037
26,037,"Clinton County, MI",2007,37822,35732,2090,5.5,26037
26,037,"Clinton County, MI",2006,37982,35927,2055,5.4,26037
26,037,"Clinton County, MI",2005,37321,35335,1986,5.3,26037
26,037,"Clinton County, MI",2004,36919,35014,1905,5.2,26037
26,037,"Clinton County, MI",2003,36340,34645,1695,4.7,26037
26,037,"Clinton County, MI",2002,35868,34465,1403,3.9,26037
26,037,"Clinton County, MI",2001,36107,34877,1230,3.4,26037
26,037,"Clinton County, MI",2000,35575,34616,959,2.7,26037
26,037,"Clinton County, MI",1999,34306,33602,704,2.1,26037
26,037,"Clinton County, MI",1998,34126,33111,1015,3,26037
26,037,"Clinton County, MI",1997,33666,32785,881,2.6,26037
26,037,"Clinton County, MI",1996,33108,31980,1128,3.4,26037
26,037,"Clinton County, MI",1995,32373,31241,1132,3.5,26037
26,037,"Clinton County, MI",1994,32667,31328,1339,4.1,26037
26,037,"Clinton County, MI",1993,31778,30002,1776,5.6,26037
26,037,"Clinton County, MI",1992,31131,29386,1745,5.6,26037
26,037,"Clinton County, MI",1991,31367,28984,2383,7.6,26037
26,037,"Clinton County, MI",1990,31409,29414,1995,6.4,26037
