state_fips,cty_fips,area,year,total_labor_force,num_employed,num_unemployed,unemployment_rate,fips
13,317,"Wilkes County, GA",2020,3712,3464,248,6.7,13317
13,317,"Wilkes County, GA",2019,3812,3633,179,4.7,13317
13,317,"Wilkes County, GA",2018,3831,3650,181,4.7,13317
13,317,"Wilkes County, GA",2017,3851,3631,220,5.7,13317
13,317,"Wilkes County, GA",2016,3708,3459,249,6.7,13317
13,317,"Wilkes County, GA",2015,3847,3564,283,7.4,13317
13,317,"Wilkes County, GA",2014,3730,3382,348,9.3,13317
13,317,"Wilkes County, GA",2013,3732,3317,415,11.1,13317
13,317,"Wilkes County, GA",2012,3826,3366,460,12,13317
13,317,"Wilkes County, GA",2011,3922,3381,541,13.8,13317
13,317,"Wilkes County, GA",2010,4030,3491,539,13.4,13317
13,317,"Wilkes County, GA",2009,4504,3942,562,12.5,13317
13,317,"Wilkes County, GA",2008,4685,4265,420,9,13317
13,317,"Wilkes County, GA",2007,4576,4246,330,7.2,13317
13,317,"Wilkes County, GA",2006,4719,4407,312,6.6,13317
13,317,"Wilkes County, GA",2005,4619,4281,338,7.3,13317
13,317,"Wilkes County, GA",2004,4565,4204,361,7.9,13317
13,317,"Wilkes County, GA",2003,4731,4350,381,8.1,13317
13,317,"Wilkes County, GA",2002,4916,4502,414,8.4,13317
13,317,"Wilkes County, GA",2001,4786,4385,401,8.4,13317
13,317,"Wilkes County, GA",2000,5015,4783,232,4.6,13317
13,317,"Wilkes County, GA",1999,5657,5341,316,5.6,13317
13,317,"Wilkes County, GA",1998,5689,5340,349,6.1,13317
13,317,"Wilkes County, GA",1997,5722,5381,341,6,13317
13,317,"Wilkes County, GA",1996,5553,5200,353,6.4,13317
13,317,"Wilkes County, GA",1995,5492,5189,303,5.5,13317
13,317,"Wilkes County, GA",1994,5426,5162,264,4.9,13317
13,317,"Wilkes County, GA",1993,5364,5049,315,5.9,13317
13,317,"Wilkes County, GA",1992,5195,4918,277,5.3,13317
13,317,"Wilkes County, GA",1991,4866,4614,252,5.2,13317
13,317,"Wilkes County, GA",1990,4846,4590,256,5.3,13317
