fips_code,area,period,qtrly_estabs,avg_wkly_wage
13117,"Forsyth County, GA",2014-1,5753,911
13117,"Forsyth County, GA",2014-2,5808,883
13117,"Forsyth County, GA",2014-3,5848,871
13117,"Forsyth County, GA",2014-4,5976,941
13117,"Forsyth County, GA",2015-1,5993,926
13117,"Forsyth County, GA",2015-2,6074,896
13117,"Forsyth County, GA",2015-3,6119,886
13117,"Forsyth County, GA",2015-4,6177,1034
13117,"Forsyth County, GA",2016-1,6206,895
13117,"Forsyth County, GA",2016-2,6278,907
13117,"Forsyth County, GA",2016-3,6292,950
13117,"Forsyth County, GA",2016-4,6370,989
13117,"Forsyth County, GA",2017-1,5744,952
13117,"Forsyth County, GA",2017-2,5854,925
13117,"Forsyth County, GA",2017-3,5851,921
13117,"Forsyth County, GA",2017-4,5837,1000
13117,"Forsyth County, GA",2018-1,5912,944
13117,"Forsyth County, GA",2018-2,5866,928
13117,"Forsyth County, GA",2018-3,5863,926
13117,"Forsyth County, GA",2018-4,5883,1009
13117,"Forsyth County, GA",2019-1,5926,953
13117,"Forsyth County, GA",2019-2,5979,951
13117,"Forsyth County, GA",2019-3,6042,967
13117,"Forsyth County, GA",2019-4,6155,1045
13117,"Forsyth County, GA",2020-1,6258,986
13117,"Forsyth County, GA",2020-2,6297,1012
13117,"Forsyth County, GA",2020-3,6464,994
